sample_id,family_id,label,subtype,scenario,behavior_mode,observation_profile,frame_count,simulator_version,feature_version,requested_depth_mode,fps,seed,split,attempted_missing_fraction,camera_residual_enabled,tracking_drift_enabled,feature_status,feature_config_id,rejection_reason,speed_median,speed_cv,acceleration_median,acceleration_p95,turn_rate_median,turn_rate_p95,curvature_cv,tortuosity,heading_change_ratio,observed_points,duration_seconds,nominal_fps,clock,missing_fraction,longest_missing_seconds,long_gap_count,mean_conf,boundary_fraction,usable_segments,retained_points,heading_valid_fraction,retained_duration_seconds,training_length_group
20260906:sudden_dash:232:bird:falcon:noisy,20260906:sudden_dash:232,bird,falcon,sudden_dash,sudden_escape,noisy,272,4.0.0,4.0.0,receding,30.0,20260906,train,0.11397058823529416,True,True,accepted,231df697e717ad91,,62.29971156932647,0.3365889744404678,26.00094086814975,62.92815289155332,0.44548410353736034,1.7960453305572073,1.1932356260417436,1.004600187445294,0.43307400049137806,241.0,9.033,30.001107051920737,timestamp_ms,0.11397058823529416,0.4666678966789668,1.0,0.825310069935328,0.0,2.0,241.0,1.0,8.533,standard
20260906:baseline:195:drone:hover_quad:noisy,20260906:baseline:195,drone,hover_quad,baseline,cruise,noisy,369,4.0.0,4.0.0,receding,30.0,20260906,train,0.07588075880758804,True,False,accepted,231df697e717ad91,,20.830673351373317,0.21511614738119364,23.595546347930068,74.230088219511,1.1279347648051128,3.4084066923670484,1.4645495362165122,1.0232672095363882,0.759103494643866,341.0,12.267,29.99918480476074,timestamp_ms,0.07588075880758804,0.2666657608695642,1.0,0.8301327803134804,0.0,2.0,341.0,1.0,11.967,standard
20260906:sudden_dash:104:bird:pigeon:noisy,20260906:sudden_dash:104,bird,pigeon,sudden_dash,glide,noisy,85,4.0.0,4.0.0,receding,30.0,20260906,train,0.07058823529411762,True,True,accepted,231df697e717ad91,,32.35811507822909,0.10431241436980986,22.469426058843915,81.69646825469533,0.6841054946950615,1.8755033877059115,0.79733567602098,1.0096427854166206,0.6626506024096388,79.0,2.8,30.0,timestamp_ms,0.07058823529411762,0.09966666666666668,0.0,0.822050864942668,0.0,1.0,79.0,1.0,2.8,standard
20260906:multi_mode:191:bird:seagull:noisy,20260906:multi_mode:191,bird,seagull,multi_mode,sudden_escape,noisy,333,4.0.0,4.0.0,crossing,30.0,20260906,train,0.4504504504504504,True,False,accepted,231df697e717ad91,,98.30812588897794,0.1042726406703639,25.74196823128981,84.0548271142208,0.25033691914606127,0.8436947873287511,0.8149326348510147,1.0014924867870545,0.1861702127659575,183.0,6.3,30.0,timestamp_ms,0.0368421052631579,0.03366666666666684,0.0,0.7803721766954492,0.0,1.0,183.0,1.0,6.3,standard
20260906:baseline:20:drone:fixed_wing_drone:noisy,20260906:baseline:20,drone,fixed_wing_drone,baseline,cruise,noisy,317,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.9337539432176656,True,True,accepted,231df697e717ad91,,226.2346983097466,0.022151053503942662,29.687647452234504,58.48661114868342,0.3173576357726472,0.5943382593625557,0.5347594327340724,1.0007927376518053,0.15789473684210528,21.0,0.667,29.98500749625187,timestamp_ms,0.0,0.0006500000000000256,0.0,0.8908960508263704,0.0,1.0,21.0,1.0,0.667,short
20260906:sharp_turns:197:drone:racing_quad:noisy,20260906:sharp_turns:197,drone,racing_quad,sharp_turns,cruise,noisy,103,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.06796116504854366,True,False,accepted,231df697e717ad91,,154.50517801588447,0.320337703731241,53.082882416175494,153.6242147755009,0.2885080076421471,1.1543690990266233,1.0218951028249976,1.0105130723191733,0.3366336633663367,96.0,3.4,30.0,timestamp_ms,0.06796116504854366,0.03366666666666684,0.0,0.6518747710403944,0.0,1.0,96.0,1.0,3.4,standard
20260906:baseline:135:drone:consumer_quad:noisy,20260906:baseline:135,drone,consumer_quad,baseline,cruise,noisy,114,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.13157894736842102,True,True,accepted,231df697e717ad91,,77.49946721803576,0.11395268715944978,36.59568389607042,94.8366151333271,0.5222240441727004,1.6770262767473278,0.8455422209979766,1.0077705374397785,0.5050491886599734,99.0,3.767,29.99734536766658,timestamp_ms,0.13157894736842102,0.3666637168141592,1.0,0.7420056347102114,0.0,2.0,99.0,1.0,3.367,standard
20260906:multi_mode:168:bird:seagull:noisy,20260906:multi_mode:168,bird,seagull,multi_mode,sudden_escape,noisy,84,4.0.0,4.0.0,receding,30.0,20260906,train,0.04761904761904767,False,True,accepted,231df697e717ad91,,48.97245873361958,0.1474467443728726,19.496966097495715,59.248151258396106,0.6145863100410749,2.018119806998189,0.7946525056808302,1.0674909418629195,0.5609756097560976,80.0,2.767,29.996385977593064,timestamp_ms,0.04761904761904767,0.03366265060240959,0.0,0.8571254739645771,0.0,1.0,80.0,1.0,2.767,standard
20260906:sharp_turns:13:drone:consumer_quad:ideal,20260906:sharp_turns:13,drone,consumer_quad,sharp_turns,cruise,ideal,88,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,76.00132663702946,0.043437953933516495,7.0876867997672806,12.162165682337573,0.02951427095971394,0.15818277415291246,0.9592059443228372,1.0006789850449613,0.0,88.0,2.9,30.0,timestamp_ms,0.0,0.0006666666666669194,0.0,1.0,0.0,1.0,88.0,1.0,2.9,standard
20260906:baseline:256:drone:consumer_quad:ideal,20260906:baseline:256,drone,consumer_quad,baseline,cruise,ideal,113,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,22.08009471166012,0.0766322688867784,1.4056334289849883,3.283567962475909,0.028871789902086484,0.0700073677508319,0.7124561154611996,1.000088677341024,0.0,113.0,3.733,30.002678810608092,timestamp_ms,0.0,0.0006696428571431115,0.0,1.0,0.0,1.0,113.0,1.0,3.733,standard
20260906:baseline:58:drone:fixed_wing_drone:noisy,20260906:baseline:58,drone,fixed_wing_drone,baseline,cruise,noisy,274,4.0.0,4.0.0,receding,30.0,20260906,train,0.04379562043795615,True,False,accepted,231df697e717ad91,,27.45295240212788,0.2988533747954737,22.569410881630287,70.58964563058994,0.9760535588828133,3.4445848602857696,2.0301094694298687,1.0207367339206384,0.7601476014760148,262.0,9.067,29.998897099371348,timestamp_ms,0.04029304029304026,0.06666544117647068,0.0,0.8899000113382033,0.0,1.0,262.0,1.0,9.067,standard
20260906:multi_mode:58:bird:falcon:noisy,20260906:multi_mode:58,bird,falcon,multi_mode,glide,noisy,112,4.0.0,4.0.0,receding,30.0,20260906,train,0.0267857142857143,True,True,accepted,231df697e717ad91,,42.915017158502636,0.6094276278798119,60.01490571717675,236.63595879221185,0.6583719877575498,14.562498854866016,2.910076331905246,1.9251731424452228,0.5727272727272726,109.0,3.7,30.0,timestamp_ms,0.0267857142857143,0.03366666666666684,0.0,0.8647631559052321,0.0,1.0,109.0,1.0,3.7,standard
20260906:sharp_turns:192:bird:falcon:ideal,20260906:sharp_turns:192,bird,falcon,sharp_turns,thermal_circle,ideal,76,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,92.78180344289156,0.36252085878234025,44.57784240926301,57.48219681288744,0.5878927181133609,1.1677887874782036,0.9865592004878172,1.028252134565253,0.5540540540540541,76.0,2.5,30.0,timestamp_ms,0.0,0.0006666666666669194,0.0,1.0,0.0,1.0,76.0,1.0,2.5,standard
20260906:multi_mode:33:bird:pigeon:ideal,20260906:multi_mode:33,bird,pigeon,multi_mode,flap_jitter,ideal,311,4.0.0,4.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,90.81804031728042,0.3870877931369181,7.205468099619936,48.08498881117118,0.18148039542918165,2.0901842835030355,2.1163511868572966,1.6599848923587424,0.28802588996763745,311.0,10.333,30.00096777315397,timestamp_ms,0.0,0.0006677419354845643,0.0,1.0,0.0,1.0,311.0,1.0,10.333,standard
20260906:sharp_turns:11:bird:falcon:ideal,20260906:sharp_turns:11,bird,falcon,sharp_turns,thermal_circle,ideal,65,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,48.66141583824429,0.20258751117442347,31.56381060315268,43.16163439890215,0.7708550610576191,2.796732859520894,0.6713024723982255,1.2134962065535086,1.0,65.0,2.133,30.004688232536335,timestamp_ms,0.0,0.0006718750000002521,0.0,1.0,0.0,1.0,65.0,1.0,2.133,standard
20260906:multi_mode:187:drone:hover_quad:noisy,20260906:multi_mode:187,drone,hover_quad,multi_mode,cruise,noisy,75,4.0.0,4.0.0,receding,30.0,20260906,train,0.10666666666666669,True,False,accepted,231df697e717ad91,,43.82450168786711,0.11910478386486378,33.106667562448386,107.00690336455645,0.5074174975673164,1.64506059815752,0.8701733133396746,1.005685474659989,0.4794520547945204,67.0,2.467,29.995946493717067,timestamp_ms,0.10666666666666669,0.16666216216216223,0.0,0.816371420131879,0.0,1.0,67.0,1.0,2.467,standard
20260906:baseline:103:bird:seagull:noisy,20260906:baseline:103,bird,seagull,baseline,thermal_circle,noisy,419,4.0.0,4.0.0,crossing,30.0,20260906,train,0.41766109785202865,False,True,accepted,231df697e717ad91,,85.68105603618622,0.2968069476873654,35.75533747714918,77.84396993097388,0.5775857579029646,1.3320591009531912,1.0058012211791183,1.0639865027127073,0.548,244.0,8.9,30.0,timestamp_ms,0.08955223880597019,0.4666666666666667,1.0,0.9076804188268407,0.0,2.0,244.0,1.0,8.4,standard
20260906:sharp_turns:11:bird:pigeon:ideal,20260906:sharp_turns:11,bird,pigeon,sharp_turns,thermal_circle,ideal,65,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,27.469035315956067,0.18616671102372764,10.383337606741346,28.159918853331185,0.5489725003396262,1.9520893216349358,0.997594206534793,1.1540604328367008,0.507936507936508,65.0,2.133,30.004688232536335,timestamp_ms,0.0,0.0006718750000002521,0.0,1.0,0.0,1.0,65.0,1.0,2.133,standard
20260906:sudden_dash:107:drone:consumer_quad:ideal,20260906:sudden_dash:107,drone,consumer_quad,sudden_dash,cruise,ideal,395,4.0.0,4.0.0,crossing,30.0,20260906,train,0.2683544303797468,False,False,accepted,231df697e717ad91,,118.78987728761585,0.08752165070379832,3.560721366726653,32.173479560155656,0.010401770246011292,0.02983895083366982,0.7039897564142452,1.0000168972310557,0.0,289.0,9.6,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,289.0,1.0,9.6,standard
20260906:sharp_turns:83:drone:consumer_quad:ideal,20260906:sharp_turns:83,drone,consumer_quad,sharp_turns,cruise,ideal,81,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,58.04058211949739,0.04735385149076207,4.972118184837324,10.757622372427237,0.03960494775925387,0.836474828015992,1.7161935814686349,1.0034351372228583,0.12658227848101267,81.0,2.667,29.996250468691414,timestamp_ms,0.0,0.0006625000000002532,0.0,1.0,0.0,1.0,81.0,1.0,2.667,standard
20260906:sudden_dash:296:drone:fixed_wing_drone:ideal,20260906:sudden_dash:296,drone,fixed_wing_drone,sudden_dash,cruise,ideal,260,4.0.0,4.0.0,receding,30.0,20260906,train,0.17692307692307696,False,False,accepted,231df697e717ad91,,65.4468727313299,0.2812647460166839,10.668890153726132,18.096720543214413,0.03269082972382264,0.08367834786494388,0.8553943077218796,1.0022851222259226,0.0,214.0,7.1,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,214.0,1.0,7.1,standard
20260906:sudden_dash:24:drone:fixed_wing_drone:ideal,20260906:sudden_dash:24,drone,fixed_wing_drone,sudden_dash,cruise,ideal,125,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,162.43818667001005,0.1497254188247184,22.697946408612687,48.913673916305925,0.0392574665463044,0.09251329022754974,0.530878386874707,1.0006873464574315,0.0,125.0,4.133,30.002419549963708,timestamp_ms,0.0,0.0006693548387099318,0.0,1.0,0.0,1.0,125.0,1.0,4.133,standard
20260906:sudden_dash:226:drone:racing_quad:ideal,20260906:sudden_dash:226,drone,racing_quad,sudden_dash,cruise,ideal,315,4.0.0,4.0.0,crossing,30.0,20260906,train,0.746031746031746,False,False,accepted,231df697e717ad91,,228.22967873919322,0.06592921822838232,11.594012406031363,58.100196404725125,0.00964993596770669,0.058909442010066634,1.0735957428865386,1.0000156941271237,0.0,80.0,2.633,30.00379794910748,timestamp_ms,0.0,0.0006708860759496171,0.0,1.0,0.0,1.0,80.0,1.0,2.633,standard
20260906:baseline:22:drone:hover_quad:ideal,20260906:baseline:22,drone,hover_quad,baseline,cruise,ideal,219,4.0.0,4.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,38.84662160762626,0.038282672235246736,0.9200962333970227,6.923249152765442,0.01244565058892003,0.027683797864999977,0.5523006942834217,1.0000208436849019,0.0,219.0,7.267,29.99862391633411,timestamp_ms,0.0,0.0006651376146795951,0.0,1.0,0.0,1.0,219.0,1.0,7.267,standard
20260906:baseline:201:drone:racing_quad:ideal,20260906:baseline:201,drone,racing_quad,baseline,cruise,ideal,90,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,95.70656485391187,0.12771140600416242,13.916945926812097,22.356846900544667,0.02255413253437313,0.06898005950603556,0.6614651728249813,1.0000216007062874,0.0,90.0,2.967,29.996629592180653,timestamp_ms,0.0,0.0006629213483148599,0.0,1.0,0.0,1.0,90.0,1.0,2.967,standard
20260906:baseline:42:bird:pigeon:ideal,20260906:baseline:42,bird,pigeon,baseline,glide,ideal,238,4.0.0,4.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,78.66772238158353,0.009742960990449726,1.3620836130252196,3.2608264045333892,0.014080406035574793,0.04072543031168595,0.721283359313337,1.0001122390824795,0.0,238.0,7.9,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,238.0,1.0,7.9,standard
20260906:sharp_turns:232:bird:pigeon:ideal,20260906:sharp_turns:232,bird,pigeon,sharp_turns,foraging_zigzag,ideal,405,4.0.0,4.0.0,approaching,30.0,20260906,train,0.45925925925925926,False,False,accepted,231df697e717ad91,,87.55773394455494,0.17000550965415634,7.7492933605770284,24.56994621090338,0.03856180152895434,0.8009267907404908,1.389264894288432,1.065709673371502,0.1953318024590881,219.0,13.467,29.99925744412267,timestamp_ms,0.45925925925925926,6.199665841584158,1.0,1.0,0.0,2.0,219.0,1.0,7.234000000000001,standard
20260906:multi_mode:195:drone:fixed_wing_drone:ideal,20260906:multi_mode:195,drone,fixed_wing_drone,multi_mode,cruise,ideal,271,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,68.32908046553416,0.1319326104822833,9.078679430260262,27.402323685901205,0.23162700702372246,0.5397848489136062,0.8246302827759149,1.3667921378848862,0.10037174721189591,271.0,9.0,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,271.0,1.0,9.0,standard
20260906:baseline:57:drone:hover_quad:noisy,20260906:baseline:57,drone,hover_quad,baseline,cruise,noisy,149,4.0.0,4.0.0,receding,30.0,20260906,train,0.17449664429530198,True,False,accepted,231df697e717ad91,,21.403087436160053,0.1407274586168384,21.743505680170525,77.8185767896585,1.0297509966447072,5.35553401337907,1.1018764732245763,1.021620273150962,0.7499989187126624,123.0,4.9,30.0,timestamp_ms,0.16891891891891897,0.5326666666666667,1.0,0.8310768336157424,0.0,2.0,123.0,1.0,4.3340000000000005,standard
20260906:baseline:30:drone:consumer_quad:noisy,20260906:baseline:30,drone,consumer_quad,baseline,cruise,noisy,280,4.0.0,4.0.0,receding,30.0,20260906,train,0.08571428571428574,False,False,accepted,231df697e717ad91,,26.527787354870917,0.3002782558600945,22.735136352227805,68.4981307073475,0.8237245598200282,2.743169935974414,1.0677729670168492,1.0124957962039216,0.6920142573748898,256.0,9.3,30.0,timestamp_ms,0.08571428571428574,0.4336666666666663,1.0,0.870468164993823,0.0,2.0,256.0,1.0,8.833000000000002,standard
20260906:sharp_turns:137:drone:hover_quad:ideal,20260906:sharp_turns:137,drone,hover_quad,sharp_turns,cruise,ideal,102,4.0.0,4.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,63.55158247866236,0.3974595055839748,19.818395505009462,39.45498824825831,0.1797993483074693,1.58639188470801,1.3206733813090132,1.0565373053441707,0.3699999999999999,102.0,3.367,29.997029997029994,timestamp_ms,0.0,0.0006633663366339138,0.0,1.0,0.0,1.0,102.0,1.0,3.367,standard
20260906:multi_mode:203:drone:hover_quad:ideal,20260906:multi_mode:203,drone,hover_quad,multi_mode,cruise,ideal,363,4.0.0,4.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,66.81205003176194,0.6194637911429458,20.573169778923095,68.28906310381925,0.049050335801176806,1.8320362295392798,8.168440461962096,1.5029528703573685,0.1412742382271468,363.0,12.067,29.999171293610676,timestamp_ms,0.0,0.0006657458563542884,0.0,1.0,0.0,1.0,363.0,1.0,12.067,standard
20260906:baseline:185:drone:hover_quad:ideal,20260906:baseline:185,drone,hover_quad,baseline,cruise,ideal,267,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,72.13893944230591,0.09479423342344832,5.413950797681859,9.500073247294207,0.05436946275126631,0.1342610580245635,0.6998825432159134,1.0071528281790332,0.0,267.0,8.867,29.99887222284876,timestamp_ms,0.0,0.0006654135338352782,0.0,1.0,0.0,1.0,267.0,1.0,8.867,standard
20260906:multi_mode:154:drone:fixed_wing_drone:noisy,20260906:multi_mode:154,drone,fixed_wing_drone,multi_mode,cruise,noisy,173,4.0.0,4.0.0,crossing,30.0,20260906,train,0.1560693641618497,True,False,accepted,231df697e717ad91,,199.4146552370164,0.1632478835119444,37.89478368211584,107.70666276666837,0.14774483793945567,0.4561385433673552,0.960706700680312,1.0012617610265533,0.026845099881629544,146.0,5.667,29.998235397917767,timestamp_ms,0.14619883040935677,0.599664705882353,1.0,0.781942129360784,0.0,2.0,146.0,1.0,5.034,standard
20260906:multi_mode:199:drone:hover_quad:ideal,20260906:multi_mode:199,drone,hover_quad,multi_mode,cruise,ideal,184,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,36.53487931424369,0.5580557095301968,12.536560643044782,27.990604943647714,0.07501349546613631,0.6050762248691436,4.51609741548541,1.2073011543575778,0.06593406593406594,184.0,6.1,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,184.0,0.9835164835164835,6.1,standard
20260906:sharp_turns:59:bird:pigeon:noisy,20260906:sharp_turns:59,bird,pigeon,sharp_turns,flap_jitter,noisy,78,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.17948717948717952,True,True,accepted,231df697e717ad91,,162.69232120251314,0.07916031331925928,38.467250253108254,109.53769922772497,0.15667825913647926,0.5271917683932164,0.802504558082603,1.0033329547011,0.0635094955913132,64.0,2.567,29.996104402025708,timestamp_ms,0.17948717948717952,0.3666623376623376,1.0,0.7255855660086035,0.0,2.0,64.0,1.0,2.1670000000000003,standard
20260906:baseline:163:drone:hover_quad:noisy,20260906:baseline:163,drone,hover_quad,baseline,cruise,noisy,82,4.0.0,4.0.0,crossing,30.0,20260906,train,0.13414634146341464,True,False,accepted,231df697e717ad91,,41.97926147661312,0.08967047921348757,22.259792508445315,85.63583508416858,0.8592418105812297,2.309886921096528,0.7112767506205733,1.0103099402737923,0.7250000000000001,71.0,2.7,30.0,timestamp_ms,0.13414634146341464,0.23366666666666658,0.0,0.8343164473161092,0.0,1.0,71.0,1.0,2.7,standard
20260906:multi_mode:166:bird:falcon:noisy,20260906:multi_mode:166,bird,falcon,multi_mode,foraging_zigzag,noisy,62,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.20967741935483875,True,True,accepted,231df697e717ad91,,173.9790854839116,0.04443098936858795,44.337385347540675,95.47368963003764,0.15944046599158093,0.575863756471003,0.7587549670105204,1.000551069715847,0.10410370771763842,49.0,2.033,30.00491883915396,timestamp_ms,0.20967741935483875,0.33367213114754096,1.0,0.7510619849296325,0.0,2.0,49.0,1.0,1.666,short
20260906:sharp_turns:164:drone:racing_quad:ideal,20260906:sharp_turns:164,drone,racing_quad,sharp_turns,cruise,ideal,156,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.7692307692307692,False,False,accepted,231df697e717ad91,,42.965470690604555,0.2141191437003156,59.438949946351094,82.33167460155087,1.7486885359364002,2.8635715319501656,0.5436110004849776,1.3717958484402881,1.0,36.0,1.1669999999999998,29.991431019708656,timestamp_ms,0.0,0.000657142857143557,0.0,1.0,0.0,1.0,36.0,1.0,1.1669999999999998,short
20260906:sudden_dash:66:bird:falcon:ideal,20260906:sudden_dash:66,bird,falcon,sudden_dash,sudden_escape,ideal,68,4.0.0,4.0.0,receding,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,158.78340922398934,0.02126714013424647,4.018004738348929,31.146476554586652,0.011316266962256485,0.023785796239295234,0.610955535189382,1.0000124996041948,0.0,68.0,2.233,30.00447828034035,timestamp_ms,0.0,0.0006716417910450287,0.0,1.0,0.0,1.0,68.0,1.0,2.233,standard
20260906:sharp_turns:198:drone:consumer_quad:noisy,20260906:sharp_turns:198,drone,consumer_quad,sharp_turns,cruise,noisy,158,4.0.0,4.0.0,crossing,30.0,20260906,train,0.15189873417721522,True,True,accepted,231df697e717ad91,,48.738798959083006,0.4176142048697177,34.77225371509714,100.42605532470934,0.6879596051925497,3.01719669545065,1.59081407477562,1.244747806354229,0.5808799072864124,134.0,5.233,30.001910949742022,timestamp_ms,0.15189873417721522,0.6006687898089176,1.0,0.7221995649077624,0.0,2.0,134.0,1.0,4.598999999999999,standard
20260906:sharp_turns:103:bird:seagull:ideal,20260906:sharp_turns:103,bird,seagull,sharp_turns,flap_jitter,ideal,388,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,75.29311839420333,0.42594379173987523,12.505157211798217,42.74024067596893,0.15690279563515208,1.7253077208988201,1.971409162740236,3.737924668239116,0.2461139896373056,388.0,12.9,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,388.0,1.0,12.9,standard
20260906:multi_mode:65:bird:falcon:noisy,20260906:multi_mode:65,bird,falcon,multi_mode,glide,noisy,124,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.12096774193548387,False,True,accepted,231df697e717ad91,,55.09595247065428,0.6728907940155718,63.32509066715122,118.87476836928212,0.8063864627896091,3.8808485071393615,2.434359265189498,1.8774336880345572,0.7207109977378158,109.0,4.1,30.0,timestamp_ms,0.12096774193548387,0.30066666666666675,1.0,0.807586993598734,0.0,2.0,109.0,0.963963963963964,3.7659999999999996,standard
20260906:sudden_dash:142:drone:fixed_wing_drone:ideal,20260906:sudden_dash:142,drone,fixed_wing_drone,sudden_dash,cruise,ideal,388,4.0.0,4.0.0,approaching,30.0,20260906,train,0.44072164948453607,False,False,accepted,231df697e717ad91,,110.95217205780267,0.4949664795942044,17.972090839523336,82.67727738370992,0.008435228929868362,0.024067222394664745,0.9885886139616189,1.0000341392513368,0.0,217.0,7.2,30.0,timestamp_ms,0.0,0.0006666666666673635,0.0,1.0,0.0,1.0,217.0,1.0,7.2,standard
20260906:baseline:199:bird:seagull:ideal,20260906:baseline:199,bird,seagull,baseline,flap_jitter,ideal,108,4.0.0,4.0.0,passing_by,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,98.74188832880363,0.06381475904649385,6.393400786482941,12.580570924568905,0.15932668619958734,0.23634703923495648,0.4516672056613758,1.0049356914535912,0.0,108.0,3.567,29.997196523689375,timestamp_ms,0.0,0.0006635514018694111,0.0,1.0,0.0,1.0,108.0,1.0,3.567,standard
20260906:sharp_turns:274:bird:seagull:noisy,20260906:sharp_turns:274,bird,seagull,sharp_turns,sudden_escape,noisy,202,4.0.0,4.0.0,receding,30.0,20260906,train,0.0643564356435643,True,False,accepted,231df697e717ad91,,68.36285063261144,0.4536883738119187,34.09761861949503,86.7927796367337,0.34890519948709975,1.7534757107198145,1.4173360971763314,1.6777547081540243,0.38999999999999985,189.0,6.7,30.0,timestamp_ms,0.0643564356435643,0.16666666666666685,0.0,0.8586331255114252,0.0,1.0,189.0,1.0,6.7,standard
20260906:multi_mode:75:drone:consumer_quad:ideal,20260906:multi_mode:75,drone,consumer_quad,multi_mode,cruise,ideal,306,4.0.0,4.0.0,crossing,30.0,20260906,train,0.0,False,False,accepted,231df697e717ad91,,49.68313664450788,0.4956366226855682,29.859269907179495,43.276793706967325,0.030769621445894367,1.0282570404128248,7.398937730013851,1.5699571934360435,0.0723684210526316,306.0,10.167,29.99901642569096,timestamp_ms,0.0,0.0006655737704924988,0.0,1.0,0.0,1.0,306.0,0.993421052631579,10.167,standard
20260906:multi_mode:179:bird:seagull:noisy,20260906:multi_mode:179,bird,seagull,multi_mode,glide,noisy,144,4.0.0,4.0.0,crossing,30.0,20260906,train,0.04861111111111116,True,True,accepted,231df697e717ad91,,46.17055737160453,0.3418567721572414,34.035165355161546,109.30765084814091,0.8097304510819655,2.208430798882223,1.203771514494669,1.0848435440177873,0.6971830985915493,137.0,4.767,29.99790224459828,timestamp_ms,0.04861111111111116,0.06666433566433619,0.0,0.8559998825874062,0.0,1.0,137.0,1.0,4.767,standard
20260906:multi_mode:262:bird:pigeon:ideal,20260906:multi_mode:262,bird,pigeon,multi_mode,thermal_circle,ideal,223,4.0.0,4.0.0,approaching,30.0,20260906,train,0.2376681614349776,False,False,accepted,231df697e717ad91,,74.54402982898272,0.13467632550803993,11.619901712948197,21.47850412792541,0.24852251088171282,0.36089645437443285,0.4605920907578748,1.0920455841055094,0.0,170.0,5.633,30.001775252973548,timestamp_ms,0.0,0.0006686390532551351,0.0,1.0,0.0,1.0,170.0,1.0,5.633,standard
20260906:baseline:152:drone:consumer_quad:noisy,20260906:baseline:152,drone,consumer_quad,baseline,cruise,noisy,311,4.0.0,4.0.0,approaching,30.0,20260906,train,0.06430868167202575,True,True,accepted,231df697e717ad91,,52.672534432636084,0.4261123762469424,28.69646920061838,87.37525151222262,0.4499354178623071,1.4672464792464521,1.152211293513639,1.00371629152774,0.43689320388349506,291.0,10.333,30.00096777315397,timestamp_ms,0.06430868167202575,0.0666677419354844,0.0,0.7953758494915166,0.0,1.0,291.0,1.0,10.333,standard
20260906:multi_mode:248:drone:racing_quad:noisy,20260906:multi_mode:248,drone,racing_quad,multi_mode,cruise,noisy,175,4.0.0,4.0.0,receding,30.0,20260906,train,0.08571428571428574,True,True,accepted,231df697e717ad91,,21.934149882318774,0.7584810251498663,32.31681780952734,97.51187400451843,0.8779679475203279,10.26405183220778,2.2641776517593573,2.4841521130601407,0.6234579707373051,160.0,5.8,30.0,timestamp_ms,0.08571428571428574,0.29966666666666686,1.0,0.7728929251125407,0.0,2.0,160.0,0.8395061728395061,5.467,standard
20260906:baseline:58:bird:falcon:ideal,20260906:baseline:58,bird,falcon,baseline,foraging_zigzag,ideal,274,4.0.0,4.0.0,receding,30.0,20260906,train,0.22627737226277367,False,False,accepted,231df697e717ad91,,70.33262660532056,0.11622684177672005,12.28895283484904,36.9600168764157,0.12349176530042745,0.4979080612491113,0.8738374154807277,1.0224345288424381,0.028571428571428574,212.0,7.033,30.00142186833499,timestamp_ms,0.0,0.0006682464454983231,0.0,1.0,0.0,1.0,212.0,1.0,7.033,standard
